cid,text,time,author,channel,votes,replies,photo,heart,time_parsed,video_url
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9DmtEKTG8VM,"Agonistic means you believe in God but you don't follow a certain religion, right?",5 years ago,@themoview464,UCe9tVdk3eG1eayuScJJWZwA,1,,https://yt3.ggpht.com/ytc/AIdro_m-nWDHvB8CqCpA2haKqmINeRC_5B18COkiFq8pE5GYdg=s88-c-k-c0x00ffffff-no-rj,False,1614500772.129014,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9DmtHnz7ctw,Mohamed Ahmed Yup. You believe in a higher power basically.,5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,1,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.13055,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9DyfG5vVSng,Ameen🙏😇,5 years ago,@Kamella772,UCaVvFdNfTkwHrRvtVyIoitQ,1,,https://yt3.ggpht.com/5GRTulW3GcYnWuT0wVRZMZAhn5GvVQ1lDNo8zUgzcIvHLnrPmpQDmmjs4gTet71kah-BlohDMA=s88-c-k-c0x00ffffff-no-rj,False,1614500772.132067,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9DziKkxei0q,I am happy for you.,5 years ago,@selimfurkandalgic,UCbMwJWCGrXVNPBA4QFPIv3Q,1,,https://yt3.ggpht.com/ytc/AIdro_nn2r27xgt-QLsA4NOafS588bIhGJEP80r8XEC4pJEMwtmsmIosL5hG9gzQ2AyEbG8G0A=s88-c-k-c0x00ffffff-no-rj,False,1614500772.133583,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FceaaQhkmt, Tapia PR  The same for Christianity. False. 💜,5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,1,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.13511,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9Fe6rxy92B4, Tapia PR  Jesus is coming. He don’t want u tho.,5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,1,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.37824,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9Fe6zo2B-cZ," Tapia PR  The bible has so many errors, and was debunked multiple times. The Qur’an scientifically (since science is a big thing for u) is 70% accurate AND proven and the other 30% is yet to be known. What does the bible say about anything correct?",5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,1,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.37991,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FeEUIiv4BF," @douxaudios1952  hey my friend please leave this bad guy he don't know anything about god and islam
I want ask you what you instagram ?",5 years ago,@Imrankhan-gp3mh,UCiYSzzIhXTd1zm-JJz1ii3A,0,,https://yt3.ggpht.com/VZVLcgEXTaRvz1Xnb_QHr7jSvCTVERNforKRBhpY6CAaQmPgajBFV-Xsg6fQKh600wtd1OFo=s88-c-k-c0x00ffffff-no-rj,False,1614500772.381476,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9JXIkNQ5MNE,Ameen,5 years ago,@shaheed00,UC9RB_KNnc5zWYW_H6iEgceg,1,,https://yt3.ggpht.com/ytc/AIdro_kNRfOv-N17JO5D35rP5Y4mdpyu-oMBY6i_4BJ_0pNlhSU=s88-c-k-c0x00ffffff-no-rj,False,1614500772.383049,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olA8edvW0qQmw,ameen,1 year ago,@n7c0182,UCsZfnDtluZFtVny5k1IgRLQ,1,,https://yt3.ggpht.com/Ecxkc_-VBQ8CvWbgmSd1vhkHV9RZSuWUCrWl5lXAPE_q-4wqjd0SoXzhnsYV0N0d5zSsSR58ZPw=s88-c-k-c0x00ffffff-no-rj,False,1740731172.384581,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9DpQM6SLs8k,A Kelly Yes!!! I’m always grateful these days and i’ve seen the brighter versions of things since then.,5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,0,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.386113,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9DqbhpdVVT_,A Kelly Period!!! 💜 I agree and insha’Allah.,5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,0,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.387648,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9DsmF1PNhbu,Allahumma Amin,5 years ago,@fatmaabbas7742,UCdfdfzQlC7Z0Q3kbJKlPDdQ,0,,https://yt3.ggpht.com/ytc/AIdro_mglprQbNaWrr0U9LH-ow8WLtMlcnIDaoGlNweV-uc=s88-c-k-c0x00ffffff-no-rj,False,1614500772.389156,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9DuQ6FFEVST,Ameen,5 years ago,@abdulwahidshaikh3133,UC1LcuT0dE0vtlE8j0lj6MYA,0,,https://yt3.ggpht.com/ytc/AIdro_ngYWRagf-tIfT3UWC7MVZ26xCBvntFHpcaLhlzrn4=s88-c-k-c0x00ffffff-no-rj,False,1614500772.390674,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9EZ82qsgI2Y,David Miles because he is not the son in my religion i do not know what to tell you,5 years ago,@frothingbubbles,UCk-PscgxdgXwr4hLJE_pv2A,0,,https://yt3.ggpht.com/vt4JYpSVLT_xCeeGuotJCA_KWtRDGdTbUifE1YBw7O9eypi9krdWsHiVNw7wUbOJmPXxrib8NrQ=s88-c-k-c0x00ffffff-no-rj,False,1614500772.39224,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9E_yyBBEmy1,"Learn more from here, sis.
#Scdawah #manyprophetsonemessage 
Peace",5 years ago,@muslim9223,UCmKPoohRZUJ9QclrWfem6jA,0,,https://yt3.ggpht.com/ytc/AIdro_k-9nlMSIM3txnrxtlX5gW_F1jaOYkrrM89wFMYgcPzsKE=s88-c-k-c0x00ffffff-no-rj,False,1614500772.393768,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9EccgtkV2Od,"David Miles what, i’m talking about islam i believe allah is my god you don’t i don’t get the argument",5 years ago,@frothingbubbles,UCk-PscgxdgXwr4hLJE_pv2A,0,,https://yt3.ggpht.com/vt4JYpSVLT_xCeeGuotJCA_KWtRDGdTbUifE1YBw7O9eypi9krdWsHiVNw7wUbOJmPXxrib8NrQ=s88-c-k-c0x00ffffff-no-rj,False,1614500772.611488,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9EsjURklX_X,Ameen! TAKBEER 🙌🏽 Allahu Akbar,5 years ago,@MsDubati,UCP8gWNrmwvkYIZUrtiLhnQQ,0,,https://yt3.ggpht.com/qaOLGlAJpIEOIf8y8GTI2B9T0ZNXxV0vkjhzJ-BbZiejVKqs1OV2HuZsihcCKPVxNbEqL-dutw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.613205,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9F7UlRx4cZP, ნიკა ელისაშვილი  Mind your business.,5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,0,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.614812,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FOZ17oDFtj,i am about to take that step but i just cant,5 years ago,@suluklu,UCHgpOkRYBxO4gA_PnEBO0qA,0,,https://yt3.ggpht.com/ytc/AIdro_lyjicdJ6cEtM53bEkzIfcn7s7jKuNZJFrLkF7oKGTRiIU=s88-c-k-c0x00ffffff-no-rj,False,1614500772.616365,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FPzj1IpVvi,Ameen,5 years ago,@ammarmehana9600,UCnP7hyVcDwzI_hzs0uMc-gQ,0,,https://yt3.ggpht.com/ytc/AIdro_lUlsYk5fQu3lmL6ps2eCB2hW9LEdtCsnu0AxKU_UFJ=s88-c-k-c0x00ffffff-no-rj,False,1614500772.61792,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FRjexMLtGX,I went from christian to one who does not belive in religion but only belives in jesus ✝️✝️✝️,5 years ago,@jesuslovesyou7069,UCcocYLaUXSKA9PXlP-9kLKA,0,,https://yt3.ggpht.com/8fVHmGePrPkt4BzyisiB12Laz_MQMLAfo1L0yRG-DUAfbzc9E9b4bFZdVy6hpjZB5tTi0hzeFUE=s88-c-k-c0x00ffffff-no-rj,False,1614500772.61944,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FRxj4Z3IB2, @jesuslovesyou7069  jesus wants you to worship god alone not himself,5 years ago,@suluklu,UCHgpOkRYBxO4gA_PnEBO0qA,0,,https://yt3.ggpht.com/ytc/AIdro_lyjicdJ6cEtM53bEkzIfcn7s7jKuNZJFrLkF7oKGTRiIU=s88-c-k-c0x00ffffff-no-rj,False,1614500772.62098,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FULM89_ozu,"My ex girlfrend converted from Islam to Christianity , after that her sister did the same.",5 years ago,@wolfwolfski2108,UCE8bdmWVT-vcfVzogoY804g,0,,https://yt3.ggpht.com/ytc/AIdro_k_OlFSVpnL7l8EKGCNaJDUbSAmP50PtIqPySb_gmIc=s88-c-k-c0x00ffffff-no-rj,False,1614500772.622521,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FUdpVoAEYm," @wolfwolfski2108  Why is your ex girlfriend my problem? It was her decision, now the real question is how much faith she has and will she make it to heaven or not. That, I do think is my problem.",5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,1,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.624036,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FUS3vafHZc,"aameen Ya Allah 

bi Rehmatika Ya Al-Haqq",5 years ago,@alighazi1888,UCdm9Yu12wNC3EXmY3sBn2OA,0,,https://yt3.ggpht.com/ytc/AIdro_k1jB1Hf_yii3915-A-mHGstUso78ix0VWT0EgeD0o=s88-c-k-c0x00ffffff-no-rj,False,1614500772.625592,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FbMTfCjDWM,Hi where are you from originally,5 years ago,@Imrankhan-gp3mh,UCiYSzzIhXTd1zm-JJz1ii3A,0,,https://yt3.ggpht.com/VZVLcgEXTaRvz1Xnb_QHr7jSvCTVERNforKRBhpY6CAaQmPgajBFV-Xsg6fQKh600wtd1OFo=s88-c-k-c0x00ffffff-no-rj,False,1614500772.627108,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FbTRvbIqpZ, @Imrankhan-gp3mh  America,5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,0,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.628644,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FivlC6slZ2,AMEEN,5 years ago,@SigmaMale7868,UC-vKokNRgb6kBnc8fSLI_yw,0,,https://yt3.ggpht.com/ytc/AIdro_nyvTvxSlupObmqDBF2O9KW9C0OyRVte0taKfR85JxeaBU=s88-c-k-c0x00ffffff-no-rj,False,1614500772.630151,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9Fk4AITy3q6,Mashallah! May Allah swt bless you!,5 years ago,@mtaffy2632,UCT3rWMykqs7ls5HHkyDUHlQ,0,,https://yt3.ggpht.com/OEaroyug1VZDO70m5u_VnXl7J6RkqXMT8VRSSQ_4nynepM8XfNK9F_s1NI7s98ovy7LDS5-OVQ=s88-c-k-c0x00ffffff-no-rj,False,1614500772.84863,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FoPtEIs7sV,Amiin ya Allah,5 years ago,@manofwizard8132,UCtWc8C3WFXLg0AgVQrREnXA,0,,https://yt3.ggpht.com/ytc/AIdro_lmRa06QM47DuwGp4D1uHchPDXIuUfuz_HfBagCrfSs6mpu=s88-c-k-c0x00ffffff-no-rj,False,1614500772.850334,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9FrO6bCPtw_, Isaiah Bakombo  No babes. He isn't.,5 years ago,@douxaudios1952,UC-DCR9jzQHqnh3X27Eubnzw,0,,https://yt3.ggpht.com/ytc/AIdro_lB8OMs5d3zdzNbte0pgLKrSS7G0TWJ_N4s6N5LjJhXEw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.851922,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9IOe36ZDRjf,Allahumma aaameen,5 years ago,@nasrimahnasser4279,UCGXDe7rV4e6-rAqRpQOSNiQ,0,,https://yt3.ggpht.com/ytc/AIdro_mzoTUEluJKP9vWZJ-DXG4jcWvBlD8AjYJfWX24Cb-Vcw=s88-c-k-c0x00ffffff-no-rj,False,1614500772.853509,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8ol9JoBO4Xa5UD,Ex Muslim and now I am an Atheist.,5 years ago,@shirazkhan1841,UCWRrZM4jyZjwU2zQAmTWPbw,0,,https://yt3.ggpht.com/ytc/AIdro_kKmGn7EWNdaeQIBN5n4gPIG6glxus_ClelEEfnHBI=s88-c-k-c0x00ffffff-no-rj,False,1614500772.855078,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olABRo27CINpE,Ameen ya rab proud of u brother/sister ❤️,1 year ago,@mrtaco24,UCl-Q2fLKi2d2-DYlEDVhscQ,0,,https://yt3.ggpht.com/IQSSqtU-2HHJ5Jyjw9ojlpgyDAd8Wfd-MH0knloKjpKWJKdrn0NtwAWbuL_GQE_rq40hhX9D2w=s88-c-k-c0x00ffffff-no-rj,False,1740731172.856655,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAC0FqkywRsZ,Mabrook,1 year ago,@suziesaysso,UCgzVU49BgCwZcRUFyc09yuQ,0,,https://yt3.ggpht.com/RX0C94njnMLbspTW5Lv2Ldqi_GOXVMh4XD3Gv0bFEILwwMUj6eXmPNbXxzhwrNmiGVKORKTOOQ=s88-c-k-c0x00ffffff-no-rj,False,1740731172.858211,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olACjV9ApRWQY,Ameen,1 year ago,@mertdas8105,UCJT1fZ7ttxz9nlQ6HY6I52g,0,,https://yt3.ggpht.com/ytc/AIdro_lvkeA4HRRNEhwxQ2ctq4HNAK0ggtEi28F65ZgKKW8=s88-c-k-c0x00ffffff-no-rj,False,1740731172.859769,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olADCh6HuS5Zg,Ameen.,1 year ago,@justawoman1234,UCpNnyJLe0jNaO7iTs4-plNA,0,,https://yt3.ggpht.com/mbfQSh_JMZBcDp4c3FZRqllpezaMp4wzzkXmwv72YSYO-Ie_RejmiOX7LHjIWY6d2nl1QitE-Q=s88-c-k-c0x00ffffff-no-rj,False,1740731172.86131,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olADJQrK_opeY,ameen. May Allah bless you and guied you further . bismisllah,1 year ago,@CoolLight2,UCeAOyAuSM6piOuyeZcV40lQ,0,,https://yt3.ggpht.com/XSjmxVwf-oD_0DcQOiMEuS8-vajcM7-BXqfBCz7SrRZlfKbE8ixe-YGmwWecFe2bEx9b-P02TSA=s88-c-k-c0x00ffffff-no-rj,False,1740731172.86289,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olADN7ETIJILD,Ameen,1 year ago,@ana-mama7617,UCqi41QKjmjUvb0gKiDzcF6g,0,,https://yt3.ggpht.com/ytc/AIdro_lO1bg78qyz0HR_ZIH8s5qeSfzYr9fVSd1DukOaqgMnQ42rwYpPYWufcdbL9Z9Zby0O7g=s88-c-k-c0x00ffffff-no-rj,False,1740731173.114246,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olADiG7cFgvle,Aameen,1 year ago,@bernadettadwihartati1929,UCRptXxuRUCVAf78ZRDrKUEw,0,,https://yt3.ggpht.com/ytc/AIdro_nDWqyepvURQjDZXwNqlpRxeRWNB-WQVbv8G0Tamuk=s88-c-k-c0x00ffffff-no-rj,False,1740731173.115985,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAEyMUVk7gOO,"Assalamualaikum. Sorry to ask you , but if you don't mind to share. May I know how did you manage & realized to be a Muslim + what makes you convert from agnostic? Hoping that you will see my comment here. I'm actually looking for an answer for someone that I love most, he became agnostic & out from Islam. He's a bright and very wise man but he decided to be agnostic due to his beliefs which I have no control over his own choices & firm thinking.",1 year ago,@anisbintiabdulrahim1308,UC27zJTYoaAh8R3NhdXO08dA,0,,https://yt3.ggpht.com/ytc/AIdro_n9_V9duBupM8vrPLxB7vpy8J0wdRupKDxlMVrVLCg2Taqn=s88-c-k-c0x00ffffff-no-rj,False,1740731173.117598,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAF6ozTeoePj,Ameen,11 months ago,@mohamedcalooley4175,UCT_tOql7Zppg6wvbvBvqTEQ,0,,https://yt3.ggpht.com/ytc/AIdro_lbCbCgJYTBEL9yLFdj0y5LD8Aqevtu_HgCmXGK6A=s88-c-k-c0x00ffffff-no-rj,False,1743150373.119919,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAFKw8pczkcf,Ameen Allahuma ameen,11 months ago,@Berightb4ck,UC-vY37X5a1qmDbmaoqNMhFw,0,,https://yt3.ggpht.com/I6eiGT6S9bWfJiC7CeGj086YuHYpbJAMNIbkJ2h_8PzPah58jgTExmJVFiWAdsjqVDsyRH_Y=s88-c-k-c0x00ffffff-no-rj,False,1743150373.122181,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAFSIbyMx_zo,امين,11 months ago,@plaquesd,UCz8z_EB43Iz4J3lkQcWdyBA,0,,https://yt3.ggpht.com/A5S17AyQ0xmwBlAlXWl5K4zBSd8MHMZ1J_gJPNQaVD9cq1rFt7obwq5lBhCl_fPubGreym3K7i4=s88-c-k-c0x00ffffff-no-rj,False,1743150373.124305,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAFqlU2Yy8qb,Aameen!,11 months ago,@NimotNofiu,UCl8iC7pU4DqmFQWezrGX5Zg,0,,https://yt3.ggpht.com/ytc/AIdro_kha02_9Ul-0i7-bVviA0vGlId-liZzPVQMGzeLqnUygpGthuE1DCRL-f9hmm6Y1aUYKw=s88-c-k-c0x00ffffff-no-rj,False,1743150373.126349,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAFrwcx6reGZ,Ameen,11 months ago,@RiukOook,UC1xqldqKUu1KtLxdQpMF1Fw,0,,https://yt3.ggpht.com/-U5WWMhDTd3WNovHopA4LWN4C2Met8cr5tuIoslRmzCue5i4xKN_M78GZR8rVNk96IltF-iT=s88-c-k-c0x00ffffff-no-rj,False,1743150373.128472,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAGxXlUINYFn,Ameeen,10 months ago,@prislic0,UCnXW7HZcSpUJHb31iff54Kw,0,,https://yt3.ggpht.com/R6T7qyZIR7T8la95lqQn4Li5WobfGQfhu_4WzEcXHCW5bqejaQqvKtCOuvDlkgaXBXtGmO_w=s88-c-k-c0x00ffffff-no-rj,False,1745828773.130498,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAGyzXDNhoMc,I will share your story may Allah reward you,10 months ago,@yousefelsayedelshafey1008,UCiWPCWo6x_eRpRslzI4VmxA,0,,https://yt3.ggpht.com/R3lKVdHK6KW-Rra6l1EfJY9mXk4jJNo4rNOJ0ieygDLLzfh3CSehHgZ7kf3wc7U6GdKaXU36=s88-c-k-c0x00ffffff-no-rj,False,1745828773.132512,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAJdrJQXqGJT,ما شاء الله 🤍,8 months ago,@Safia4n,UCTE-ORnSnsqFozS0skOC_PA,0,,https://yt3.ggpht.com/MfQpt32pcLfWh4w_EfT9tzMJ7p8NpBDZu89t6sTIVOaT7uShpiXmLVXEYZTXbpdobp0B159BgA=s88-c-k-c0x00ffffff-no-rj,False,1751099173.386039,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAKFa7YSyiQA,Allahumma Barik,7 months ago,@Kai-Dude-i9i,UCHiioSfHWGGL0sh7VYJD1tg,0,,https://yt3.ggpht.com/O1MarnSGTOBIIvh6LtlVgTTDAp_BJqOqCaRevgk0nFZaHniXpjHdVIGfFEQD-DlP2_0RS9QfXw=s88-c-k-c0x00ffffff-no-rj,False,1753691173.397691,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olALJfyE-7Hb_,MashaAllah may Allah lessen all your burdens and grant you peace 💖,6 months ago,@Dolunaaaay,UC_QRWLRxK3txqKIIpaIXtrA,0,,https://yt3.ggpht.com/uMFZrDvdOkoKHtl2SEpDnYHMrs8Nn2W7n4GAR_2jCAYZ_-I2XSz_zJRe3HGFKwiwNvM-Fvx_5Qc=s88-c-k-c0x00ffffff-no-rj,False,1756369573.416874,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olANOTfwa_DW3,Ameen❤,5 months ago,@maryamalamri4115,UCp10l2Z7xVYstjYe-mZpF1g,0,,https://yt3.ggpht.com/ytc/AIdro_lEkyplcdru58QQPc331FeD3JBwSd9eVSo6WZTsUHG32IY=s88-c-k-c0x00ffffff-no-rj,False,1759047973.419564,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAO3ECB84YZF,Ameen,4 months ago,@NuricTone,UCyvk8xrtkcSgTh7SF1tQh7A,0,,https://yt3.ggpht.com/1m_WGb-KeTyLRx_L-OdQhnI8bMSxvd0JTwULQBNBl1Me9XsGI850jaDdGPedSv_xx8dbz_BGb34=s88-c-k-c0x00ffffff-no-rj,False,1761639973.421946,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAOZpfTqPoAn,Ameen,4 months ago,@MehnaVP,UCcRygGuCH4rT9SxnNFI_gzQ,0,,https://yt3.ggpht.com/ytc/AIdro_nQnix-VeJ6EdB4XIG9FFgrkb8_vpSDP2Ft1Cp8cNbPAPogyXsBLaYw96po1fV2IWNUFw=s88-c-k-c0x00ffffff-no-rj,False,1761639973.424099,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAOiIrJA12ou,ameeen,4 months ago,@law_spirit,UCpk79gK6Q5BYlJheGepc4-g,0,,https://yt3.ggpht.com/Asn_-Hh703xVJqG5xljb00K9up9Jy3wU089JDHKndJAYBMEUgYeQcM3HphOmVBI9n1XonLX37Q=s88-c-k-c0x00ffffff-no-rj,False,1761639973.426134,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAPA1BvI9xMw,Aameen,3 months ago,@dedisupriatna7105,UCAur8m4TfpI7SfPh7XK5Iag,0,,https://yt3.ggpht.com/ytc/AIdro_kKHrusjhZOZPNlVwCDF2XlSSdzOPvmDl1wGv1Ds1S_Y8kh=s88-c-k-c0x00ffffff-no-rj,False,1764318373.428134,https://www.youtube.com/watch?v=INIG636SnU4
Ugx0nAcbthcO5Ur26yR4AaABAg.9CliKhpl8olAPCpRMnYjNw,Ameen,3 months ago,@sarahamodeo1165,UC2R2ApkW4dwWNhQBTdyOmqA,0,,https://yt3.ggpht.com/ytc/AIdro_nOiCTgj3PGMA63bHNXfPRmnEto35ulqPa_Kgoklm_zLyQ=s88-c-k-c0x00ffffff-no-rj,False,1764318373.430147,https://www.youtube.com/watch?v=INIG636SnU4
